,ACTIONS,,,,,,,,,,,,,,,,,,,,,GOTO,,,,,,,,,,,,,,,
ESTADOS,acht,drei,ein,elf,fünf,hundert,neun,sech,sechs,sieb,sieben,ssig,tausend,und,vier,zehn,zig,zwan,zwei,zwölf,$,S,Z1,Z2,Z34,ZS,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,U
34,r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),,r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),,r( Z9 -> Z1 Z5 ),,r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),,r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),r( Z9 -> Z1 Z5 ),,,,,,,,,,,,,,,,
35,r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),,,,r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),,r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),r( Z13 -> Z1 Z6 ),,,,,,,,,,,,,,,,
36,r( U -> Z1 und ),r( U -> Z1 und ),,,r( U -> Z1 und ),,r( U -> Z1 und ),r( U -> Z1 und ),,r( U -> Z1 und ),,,,,r( U -> Z1 und ),,,r( U -> Z1 und ),,,r( U -> Z1 und ),,,,,,,,,,,,,,,,
37,r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),,,,r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),,r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),r( Z13 -> Z2 Z6 ),,,,,,,,,,,,,,,,
38,r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),,r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),,,,r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),,r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),r( Z10 -> Z2 Z5 ),,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,r( Z7 -> zwan zig ),,,,,,,,r( Z7 -> zwan zig ),,,,,,,,,,,,,,,,
40,,,,,,r( Z2 -> ZS zehn ),,,,,,,r( Z2 -> ZS zehn,,,,,,,,r( Z2 -> ZS zehn ),,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,r( Z7 -> ZS zig ),,,,,,,,r( Z7 -> ZS zig ),,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,r( Z11 -> Z5 Z1 ),s36,,,,,,,r( Z11 -> Z5 Z1 ),,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,r( Z11 -> Z5 Z2 ),,,,,,,,r( Z11 -> Z5 Z2 ),,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,r( Z11 -> Z5 Z7 ),,,,,,,,r( Z11 -> Z5 Z7 ),,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,r( Z11 -> Z5 Z8 ),,,,,,,,r( Z11 -> Z5 Z8 ),,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,s40,s41,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,s39,,,,,,,,,,,,,,,,,,,,
48,s32,s73,,,s31,,s33,s25,,s26,,,,,s30,,,s47,,,,,,,71,72,,,70,,,,,,,,
49,,,,,,s27,,,,,,,,s36,,,,,,,r( Z14 -> Z6 Z1 ),,,,,,34,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z6 Z2 ),,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z6 Z7 ),,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z6 Z8 ),,,,,,,,,,,,,,,,
53,s32,s18,s16,s23,s31,,s33,s25,s19,s26,s20,,,,s30,s22,,s47,s17,s24,r( Z14 -> Z6 Z9 ),,58,59,21,46,,,60,61,,,,,,,48
54,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z6 Z11 ),,,,,,,,,,,,,,,,
55,s32,s18,s16,s23,s31,,s33,s25,s19,s26,s20,,,,s30,s22,,s47,s17,s24,,,42,43,21,46,,,44,45,,,,,,,48
56,r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),,,,r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),,r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),r( Z13 -> Z7 Z6 ),,,,,,,,,,,,,,,,
57,r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),,,,r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),,r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),r( Z13 -> Z8 Z6 ),,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,r( Z11 -> Z9 Z1 ),s36,,,,,,,r( Z11 -> Z9 Z1 ),,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,r( Z11 -> Z9 Z2 ),,,,,,,,r( Z11 -> Z9 Z2 ),,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,r( Z11 -> Z9 Z7 ),,,,,,,,r( Z11 -> Z9 Z7 ),,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,r( Z11 -> Z9 Z8 ),,,,,,,,r( Z11 -> Z9 Z8 ),,,,,,,,,,,,,,,,
62,r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),,,,r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),,r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),r( Z13 -> Z9 Z6 ),,,,,,,,,,,,,,,,
63,r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),,,,r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),,r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),r( Z13 -> Z11 Z6 ),,,,,,,,,,,,,,,,
64,,,,,,s27,,,,,,,,s36,,,,,,,r( Z14 -> Z13 Z1 ),,,,,,34,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z13 Z2 ),,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z13 Z7 ),,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z13 Z8 ),,,,,,,,,,,,,,,,
68,s32,s18,s16,s23,s31,,s33,s25,s19,s26,s20,,,,s30,s22,,s47,s17,s24,r( Z14 -> Z13 Z9 ),,58,59,21,46,,,60,61,,,,,,,48
69,,,,,,,,,,,,,,,,,,,,,r( Z14 -> Z13 Z11 ),,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,r( Z8 -> U Z7 ),,,,,,,,r( Z8 -> U Z7 ),,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,s77,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,s41,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,s75,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,r( Z2 -> drei zehn ),,,,,,,r( Z2 -> drei zehn ),,,,,,,,r( Z2 -> drei zehn ),,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,r( Z7 -> drei ssig ),,,,,,,,r( Z7 -> drei ssig ),,,,,,,,,,,,,,,,
76,,,,,,r( Z2 -> Z34 zehn ),,,,,,,r( Z2 -> Z34 zehn ),,,,,,,,r( Z2 -> Z34 zehn ),,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,r( Z7 -> Z34 zig ),,,,,,,,r( Z7 -> Z34 zig ),,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,s36,,,,,,,r( Z12 -> Z10 Z1 ),,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,r( Z12 -> Z10 Z2 ),,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,r( Z12 -> Z10 Z7 ),,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,r( Z12 -> Z10 Z8 ),,,,,,,,,,,,,,,,
